Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount, Discounted Unit Price,Profit,Profit Margin,Lead Time,Delivery Status
4270,US-2014-124821,26/06/2014 00:00,30/06/2014 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0,217.85,148.138,0.17,4,On - time
4271,CA-2012-166975,26/11/2012 00:00,30/11/2012 00:00,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Jackson,Tennessee,South,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,692.472,11,0.2,62.952,190.4298,0.275,4,On - time
4272,CA-2013-123806,25/11/2013 00:00,28/11/2013 00:00,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Baltimore,Maryland,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",207.76,4,0,51.94,85.1816,0.41,3,On - time
4273,US-2014-158505,22/07/2014 00:00,22/07/2014 00:00,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,71.928,9,0.2,7.992,6.2937,0.0875,0,Early
4274,US-2014-158505,22/07/2014 00:00,22/07/2014 00:00,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,25.99,7.5371,0.29,0,Early
4275,CA-2012-142692,23/10/2012 00:00,28/10/2012 00:00,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Seattle,Washington,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,3.592,1.1225,0.3125,5,Late
4276,CA-2012-123456,09/07/2012 00:00,13/07/2012 00:00,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Dallas,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.632,2,0.8,24.316,-121.58,-2.5,4,On - time
4277,CA-2014-151358,19/08/2014 00:00,23/08/2014 00:00,Standard Class,NF-18595,Nicole Fjeld,Home Office,United States,Seattle,Washington,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0,161.55,61.389,0.19,4,On - time
4278,US-2013-107440,17/04/2013 00:00,21/04/2013 00:00,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",9099.93,7,0,1299.99,2365.9818,0.26,4,On - time
4279,US-2013-107440,17/04/2013 00:00,21/04/2013 00:00,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,9.96,2,0,4.98,3.2868,0.33,4,On - time
4280,US-2013-107440,17/04/2013 00:00,21/04/2013 00:00,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Lakewood,New Jersey,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,5,0,5.06,11.891,0.47,4,On - time
4281,CA-2011-166989,14/11/2011 00:00,18/11/2011 00:00,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,0,5.68,5.2256,0.46,4,On - time
4282,CA-2011-166989,14/11/2011 00:00,18/11/2011 00:00,Standard Class,RM-19675,Robert Marley,Home Office,United States,New York City,New York,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",69.264,2,0.1,34.632,14.6224,0.211111111,4,On - time
4283,CA-2011-103100,20/12/2011 00:00,23/12/2011 00:00,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,3.69,1,0,3.69,1.7343,0.47,3,On - time
4284,CA-2011-103100,20/12/2011 00:00,23/12/2011 00:00,First Class,AB-10105,Adrian Barton,Consumer,United States,Indianapolis,Indiana,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1103.97,3,0,367.99,496.7865,0.45,3,On - time
4285,CA-2012-105690,21/11/2012 00:00,26/11/2012 00:00,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,Central,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,246.1328,2,0.32,123.0664,-76.0116,-0.308823529,5,Late
4286,CA-2012-105690,21/11/2012 00:00,26/11/2012 00:00,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,5.848,3.9474,0.3375,5,Late
4287,CA-2012-105690,21/11/2012 00:00,26/11/2012 00:00,Second Class,CA-11965,Carol Adams,Corporate,United States,Port Arthur,Texas,Central,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.992,1,0.2,439.992,164.997,0.375,5,Late
4288,CA-2014-127516,29/12/2014 00:00,04/01/2015 00:00,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Nashville,Tennessee,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,64.784,-12.9568,-0.2,6,Late
4289,US-2012-117184,17/05/2012 00:00,21/05/2012 00:00,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,Central,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,33.28,5,0.8,6.656,-49.92,-1.5,4,On - time
4290,US-2012-117184,17/05/2012 00:00,21/05/2012 00:00,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Houston,Texas,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,14.088,3,0.2,4.696,4.9308,0.35,4,On - time
4291,CA-2014-102407,10/12/2014 00:00,14/12/2014 00:00,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,OFF-AR-10000122,Office Supplies,Art,Newell 314,11.16,2,0,5.58,2.79,0.25,4,On - time
4292,CA-2014-102407,10/12/2014 00:00,14/12/2014 00:00,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,896.328,9,0.2,99.592,22.4082,0.025,4,On - time
4293,CA-2014-102407,10/12/2014 00:00,14/12/2014 00:00,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,West,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,189,1,0,189,68.04,0.36,4,On - time
4294,CA-2014-130967,11/03/2014 00:00,17/03/2014 00:00,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),53.982,3,0.4,17.994,-10.7964,-0.2,6,Late
4295,CA-2014-101581,23/10/2014 00:00,28/10/2014 00:00,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,35.445,-120.513,-0.68,5,Late
4296,CA-2014-169124,04/07/2014 00:00,11/07/2014 00:00,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Citrus Heights,California,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,0,43.13,54.3438,0.42,7,Late
4297,CA-2014-117261,05/09/2014 00:00,11/09/2014 00:00,Standard Class,TH-21235,Tiffany House,Corporate,United States,Los Angeles,California,West,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",54.32,4,0,13.58,0.5432,0.01,6,Late
4298,CA-2014-129021,24/08/2014 00:00,27/08/2014 00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,4367.896,13,0.2,335.992,327.5922,0.075,3,On - time
4299,CA-2014-129021,24/08/2014 00:00,27/08/2014 00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",49.568,2,0.2,24.784,15.49,0.3125,3,On - time
4300,CA-2014-129021,24/08/2014 00:00,27/08/2014 00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,161.376,6,0.2,26.896,12.1032,0.075,3,On - time
4301,CA-2014-129021,24/08/2014 00:00,27/08/2014 00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",2.784,2,0.2,1.392,0.4176,0.15,3,On - time
4302,CA-2014-129021,24/08/2014 00:00,27/08/2014 00:00,Second Class,PO-18850,Patrick O'Brill,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,5,0.2,1.744,2.943,0.3375,3,On - time
4303,CA-2011-123253,22/08/2011 00:00,25/08/2011 00:00,Second Class,DE-13255,Deanra Eno,Home Office,United States,Lakewood,Ohio,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,0.2,3.912,1.0269,0.2625,3,On - time
4304,CA-2013-121601,05/10/2013 00:00,05/10/2013 00:00,Same Day,MO-17500,Mary O'Rourke,Consumer,United States,The Colony,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,8.536,19.4194,0.325,0,Early
4305,CA-2011-162278,26/10/2011 00:00,30/10/2011 00:00,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,0,15.98,3.196,0.05,4,On - time
4306,CA-2011-162278,26/10/2011 00:00,30/10/2011 00:00,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,West,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96,5,0.2,76.792,38.396,0.1,4,On - time
4307,CA-2013-161095,29/06/2013 00:00,29/06/2013 00:00,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,0.2,2.584,2.8101,0.3625,0,Early
4308,CA-2013-161095,29/06/2013 00:00,29/06/2013 00:00,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,0.2,16.784,11.7488,0.35,0,Early
4309,CA-2011-125829,04/11/2011 00:00,11/11/2011 00:00,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.344,7,0.2,95.192,66.6344,0.1,7,Late
4310,CA-2011-125829,04/11/2011 00:00,11/11/2011 00:00,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",573.728,4,0.2,143.432,-64.5444,-0.1125,7,Late
4311,CA-2011-125829,04/11/2011 00:00,11/11/2011 00:00,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,21.936,3,0.2,7.312,8.226,0.375,7,Late
4312,CA-2011-125829,04/11/2011 00:00,11/11/2011 00:00,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,0,6.48,9.3312,0.48,7,Late
4313,CA-2011-125829,04/11/2011 00:00,11/11/2011 00:00,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,447.968,4,0.2,111.992,139.99,0.3125,7,Late
4314,CA-2011-123127,08/09/2011 00:00,12/09/2011 00:00,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Long Beach,New York,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,2,0,8.39,4.195,0.25,4,On - time
4315,CA-2012-115945,25/06/2012 00:00,01/07/2012 00:00,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,West,OFF-AR-10004062,Office Supplies,Art,Staples,20.96,2,0,10.48,5.24,0.25,6,Late
4316,CA-2012-115945,25/06/2012 00:00,01/07/2012 00:00,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752,3,0.2,29.584,27.735,0.3125,6,Late
4317,CA-2012-115945,25/06/2012 00:00,01/07/2012 00:00,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,304.23,3,0,101.41,9.1269,0.03,6,Late
4318,CA-2012-136735,26/07/2012 00:00,02/08/2012 00:00,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,West,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,167.86,2,0,83.93,78.8942,0.47,7,Late
4319,US-2014-136189,08/12/2014 00:00,12/12/2014 00:00,Standard Class,DC-13285,Debra Catini,Consumer,United States,Richmond,Virginia,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,82.38,6,0,13.73,25.5378,0.31,4,On - time
4320,CA-2011-152345,29/12/2011 00:00,03/01/2012 00:00,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,West,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,3,0.2,7.992,-5.6943,-0.2375,5,Late
4321,CA-2011-152345,29/12/2011 00:00,03/01/2012 00:00,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,0,33.29,7.9896,0.24,5,Late
4322,US-2012-147662,14/02/2012 00:00,19/02/2012 00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,East,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14.952,2,0.7,7.476,-11.9616,-0.8,5,Late
4323,US-2012-147662,14/02/2012 00:00,19/02/2012 00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,323.982,3,0.4,107.994,-80.9955,-0.25,5,Late
4324,US-2012-147662,14/02/2012 00:00,19/02/2012 00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,2.286,2,0.7,1.143,-1.6764,-0.733333333,5,Late
4325,US-2012-147662,14/02/2012 00:00,19/02/2012 00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,14.352,3,0.2,4.784,0.897,0.0625,5,Late
4326,US-2012-147662,14/02/2012 00:00,19/02/2012 00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,71.976,3,0.2,23.992,0.8997,0.0125,5,Late
4327,CA-2013-153346,25/01/2013 00:00,27/01/2013 00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,3,0,3.07,2.3025,0.25,2,On - time
4328,CA-2013-153346,25/01/2013 00:00,27/01/2013 00:00,First Class,TB-21355,Todd Boyes,Corporate,United States,Plainfield,New Jersey,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",18,5,0,3.6,8.28,0.46,2,On - time
4329,CA-2014-118360,02/04/2014 00:00,08/04/2014 00:00,Standard Class,JC-15775,John Castell,Consumer,United States,New York City,New York,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",42.93,9,0,4.77,19.3185,0.45,6,Late
4330,CA-2014-149853,04/10/2014 00:00,10/10/2014 00:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,15.552,3,0.2,5.184,5.4432,0.35,6,Late
4331,CA-2014-149853,04/10/2014 00:00,10/10/2014 00:00,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Hialeah,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,17.92,5,0.2,3.584,1.12,0.0625,6,Late
4332,CA-2014-107909,02/09/2014 00:00,07/09/2014 00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,19.99,6.7966,0.34,5,Late
4333,CA-2014-107909,02/09/2014 00:00,07/09/2014 00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,0.2,4.584,8.022,0.35,5,Late
4334,CA-2012-112375,21/12/2012 00:00,27/12/2012 00:00,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,South,TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB,50.88,6,0.2,8.48,14.628,0.2875,6,Late
4335,CA-2012-112375,21/12/2012 00:00,27/12/2012 00:00,Standard Class,RD-19720,Roger Demir,Consumer,United States,Daytona Beach,Florida,South,OFF-EN-10003798,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2,0.2,13.656,9.2178,0.3375,6,Late
4336,CA-2012-154795,20/12/2012 00:00,24/12/2012 00:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,West,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,0.2,7.92,2.772,0.35,4,On - time
4337,CA-2012-154795,20/12/2012 00:00,24/12/2012 00:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Bullhead City,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368,2,0.2,7.184,3.9512,0.275,4,On - time
4338,CA-2012-125234,27/11/2012 00:00,01/12/2012 00:00,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,West,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0,35.99,22.6737,0.21,4,On - time
4339,CA-2012-125234,27/11/2012 00:00,01/12/2012 00:00,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",113.82,3,0,37.94,53.4954,0.47,4,On - time
4340,CA-2014-133501,28/08/2014 00:00,02/09/2014 00:00,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Franklin,Tennessee,South,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,5.184,1,0.2,5.184,1.8144,0.35,5,Late
4341,US-2011-129609,22/03/2011 00:00,22/03/2011 00:00,Same Day,VM-21835,Vivian Mathis,Consumer,United States,Portage,Indiana,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0,8.14,6.512,0.4,0,Early
4342,CA-2014-130309,18/12/2014 00:00,22/12/2014 00:00,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Arlington,Virginia,South,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,3,0,181.46,157.8702,0.29,4,On - time
4343,CA-2014-105410,20/03/2014 00:00,23/03/2014 00:00,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.824,6,0.2,3.304,6.6906,0.3375,3,On - time
4344,CA-2014-105410,20/03/2014 00:00,23/03/2014 00:00,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,657.504,6,0.2,109.584,-131.5008,-0.2,3,On - time
4345,CA-2014-105410,20/03/2014 00:00,23/03/2014 00:00,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,99.54,2,0,49.77,10.9494,0.11,3,On - time
4346,CA-2014-105410,20/03/2014 00:00,23/03/2014 00:00,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,199.96,4,0,49.99,85.9828,0.43,3,On - time
4347,CA-2013-120355,19/09/2013 00:00,26/09/2013 00:00,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,New Rochelle,New York,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,315.891,140.396,0.222222222,7,Late
